Serial_number:
1079977
Project ID:
slr
Location:
usgs level logger 6
LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
CONDUCTIVITY
UNIT: µS/cm
Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY
2/14/2021,04:31:59 pm,0,0.5885,-0.126,119.3
2/14/2021,05:01:59 pm,0,0.6066,-0.129,119.3
2/14/2021,05:31:59 pm,0,0.6127,-0.128,119.3
2/14/2021,06:01:59 pm,0,0.6076,-0.131,119.3
2/14/2021,06:31:59 pm,0,0.6001,-0.125,119.3
2/14/2021,07:01:59 pm,0,0.6130,-0.126,119.3
2/14/2021,07:31:59 pm,0,0.6201,-0.122,119.3
2/14/2021,08:01:59 pm,0,0.6149,-0.124,119.3
2/14/2021,08:31:59 pm,0,0.6112,-0.121,119.3
2/14/2021,09:01:59 pm,0,0.6160,-0.122,117.7
2/14/2021,09:31:59 pm,0,0.6035,-0.123,119.3
2/14/2021,10:01:59 pm,0,0.5976,-0.126,119.3
2/14/2021,10:31:59 pm,0,0.5885,-0.129,119.3
2/14/2021,11:01:59 pm,0,0.5936,-0.128,119.3
2/14/2021,11:31:59 pm,0,0.5982,-0.131,119.3
2/15/2021,12:01:59 am,0,0.5915,-0.136,119.3
2/15/2021,12:31:59 am,0,0.5917,-0.137,119.3
2/15/2021,01:01:59 am,0,0.6023,-0.141,119.3
2/15/2021,01:31:59 am,0,0.5965,-0.141,119.4
2/15/2021,02:01:59 am,0,0.5908,-0.143,119.4
2/15/2021,02:31:59 am,0,0.6076,-0.139,119.4
2/15/2021,03:01:59 am,0,0.6105,-0.131,119.5
2/15/2021,03:31:59 am,0,0.6077,-0.135,119.5
2/15/2021,04:01:59 am,0,0.6116,-0.135,119.5
2/15/2021,04:31:59 am,0,0.6187,-0.137,119.6
2/15/2021,05:01:59 am,0,0.6107,-0.125,119.6
2/15/2021,05:31:59 am,0,0.6112,-0.136,119.6
2/15/2021,06:01:59 am,0,0.6078,-0.133,119.6
2/15/2021,06:31:59 am,0,0.6012,-0.138,119.6
2/15/2021,07:01:59 am,0,0.6072,-0.142,119.5
2/15/2021,07:31:59 am,0,0.6100,-0.141,119.6
2/15/2021,08:01:59 am,0,0.6088,-0.141,119.6
2/15/2021,08:31:59 am,0,0.6081,-0.137,119.7
2/15/2021,09:01:59 am,0,0.6173,-0.135,119.8
2/15/2021,09:31:59 am,0,0.6169,-0.141,119.8
2/15/2021,10:01:59 am,0,0.6155,-0.142,120.0
2/15/2021,10:31:59 am,0,0.6052,-0.136,119.9
2/15/2021,11:01:59 am,0,0.6002,-0.133,119.9
2/15/2021,11:31:59 am,0,0.6009,-0.128,119.8
2/15/2021,12:01:59 pm,0,0.5892,-0.126,119.8
2/15/2021,12:31:59 pm,0,0.5848,-0.125,119.8
2/15/2021,01:01:59 pm,0,0.5866,-0.136,119.8
2/15/2021,01:31:59 pm,0,0.5836,-0.119,120.0
2/15/2021,02:01:59 pm,0,0.5776,-0.122,120.0
2/15/2021,02:31:59 pm,0,0.5882,-0.126,120.1
2/15/2021,03:01:59 pm,0,0.6005,-0.124,120.1
2/15/2021,03:31:59 pm,0,0.5920,-0.114,120.1
2/15/2021,04:01:59 pm,0,0.5914,-0.117,120.2
2/15/2021,04:31:59 pm,0,0.5917,-0.122,120.2
2/15/2021,05:01:59 pm,0,0.5977,-0.122,120.2
2/15/2021,05:31:59 pm,0,0.6024,-0.124,120.3
2/15/2021,06:01:59 pm,0,0.5972,-0.125,120.4
2/15/2021,06:31:59 pm,0,0.5962,-0.126,120.4
2/15/2021,07:01:59 pm,0,0.6029,-0.122,120.4
2/15/2021,07:31:59 pm,0,0.6087,-0.120,120.5
2/15/2021,08:01:59 pm,0,0.6092,-0.126,119.0
2/15/2021,08:31:59 pm,0,0.6167,-0.129,120.5
2/15/2021,09:01:59 pm,0,0.6067,-0.127,118.8
2/15/2021,09:31:59 pm,0,0.5842,-0.133,120.5
2/15/2021,10:01:59 pm,0,0.5824,-0.138,120.9
2/15/2021,10:31:59 pm,0,0.5881,-0.134,120.9
2/15/2021,11:01:59 pm,0,0.5922,-0.131,120.9
2/15/2021,11:31:59 pm,0,0.5910,-0.132,120.9
2/16/2021,12:01:59 am,0,0.6039,-0.132,119.5
2/16/2021,12:31:59 am,0,0.6055,-0.131,120.9
2/16/2021,01:01:59 am,0,0.5942,-0.130,120.9
2/16/2021,01:31:59 am,0,0.5902,-0.122,120.9
2/16/2021,02:01:59 am,0,0.5859,-0.122,121.0
2/16/2021,02:31:59 am,0,0.5981,-0.122,121.1
2/16/2021,03:01:59 am,0,0.5982,-0.128,121.1
2/16/2021,03:31:59 am,0,0.6040,-0.129,121.1
2/16/2021,04:01:59 am,0,0.6032,-0.130,121.2
2/16/2021,04:31:59 am,0,0.5931,-0.129,121.2
2/16/2021,05:01:59 am,0,0.5906,-0.132,121.2
2/16/2021,05:31:59 am,0,0.5881,-0.131,121.3
2/16/2021,06:01:59 am,0,0.5905,-0.133,121.4
2/16/2021,06:31:59 am,0,0.6007,-0.131,121.4
2/16/2021,07:01:59 am,0,0.6088,-0.136,121.4
2/16/2021,07:31:59 am,0,0.6068,-0.133,121.4
2/16/2021,08:01:59 am,0,0.5984,-0.140,121.4
2/16/2021,08:31:59 am,0,0.5925,-0.136,121.4
2/16/2021,09:01:59 am,0,0.6030,-0.139,121.4
2/16/2021,09:31:59 am,0,0.6036,-0.132,121.5
2/16/2021,10:01:59 am,0,0.6061,-0.138,121.5
2/16/2021,10:31:59 am,0,0.6124,-0.137,121.6
2/16/2021,11:01:59 am,0,0.6038,-0.140,121.6
2/16/2021,11:31:59 am,0,0.5925,-0.137,121.6
2/16/2021,12:01:59 pm,0,0.5810,-0.138,121.7
2/16/2021,12:31:59 pm,0,0.5771,-0.136,121.8
2/16/2021,01:01:59 pm,0,0.5716,-0.134,121.7
2/16/2021,01:31:59 pm,0,0.5666,-0.135,121.8
2/16/2021,02:01:59 pm,0,0.5779,-0.124,121.9
2/16/2021,02:31:59 pm,0,0.5768,-0.119,120.6
2/16/2021,03:01:59 pm,0,0.5830,-0.129,122.1
2/16/2021,03:31:59 pm,0,0.5765,-0.126,122.2
2/16/2021,04:01:59 pm,0,0.5829,-0.122,120.8
2/16/2021,04:31:59 pm,0,0.5842,-0.120,122.2
2/16/2021,05:01:59 pm,0,0.5947,-0.128,122.2
2/16/2021,05:31:59 pm,0,0.5951,-0.128,122.2
2/16/2021,06:01:59 pm,0,0.6071,-0.129,120.7
2/16/2021,06:31:59 pm,0,0.6087,-0.126,120.8
2/16/2021,07:01:59 pm,0,0.6090,-0.122,122.2
2/16/2021,07:31:59 pm,0,0.6041,-0.121,122.2
2/16/2021,08:01:59 pm,0,0.6006,-0.118,122.3
2/16/2021,08:31:59 pm,0,0.5953,-0.123,120.8
2/16/2021,09:01:59 pm,0,0.6003,-0.129,120.5
2/16/2021,09:31:59 pm,0,0.5959,-0.134,120.8
2/16/2021,10:01:59 pm,0,0.5923,-0.135,120.8
2/16/2021,10:31:59 pm,0,0.5944,-0.134,120.9
2/16/2021,11:01:59 pm,0,0.5896,-0.142,122.3
2/16/2021,11:31:59 pm,0,0.5885,-0.142,120.9
2/17/2021,12:01:59 am,0,0.5949,-0.139,122.4
2/17/2021,12:31:59 am,0,0.5924,-0.139,122.4
2/17/2021,01:01:59 am,0,0.5983,-0.148,122.4
2/17/2021,01:31:59 am,0,0.6082,-0.149,121.1
2/17/2021,02:01:59 am,0,0.6130,-0.154,121.0
2/17/2021,02:31:59 am,0,0.6036,-0.150,121.1
2/17/2021,03:01:59 am,0,0.5971,-0.143,121.1
2/17/2021,03:31:59 am,0,0.6025,-0.139,121.3
2/17/2021,04:01:59 am,0,0.5983,-0.140,121.3
2/17/2021,04:31:59 am,0,0.5911,-0.139,121.3
2/17/2021,05:01:59 am,0,0.5905,-0.140,121.3
2/17/2021,05:31:59 am,0,0.6033,-0.143,121.2
2/17/2021,06:01:59 am,0,0.6047,-0.140,121.2
2/17/2021,06:31:59 am,0,0.5997,-0.139,121.2
2/17/2021,07:01:59 am,0,0.6069,-0.137,121.1
2/17/2021,07:31:59 am,0,0.6142,-0.140,121.1
2/17/2021,08:01:59 am,0,0.6028,-0.143,121.0
2/17/2021,08:31:59 am,0,0.6072,-0.140,121.0
2/17/2021,09:01:59 am,0,0.6142,-0.142,121.0
2/17/2021,09:31:59 am,0,0.6157,-0.140,121.0
2/17/2021,10:01:59 am,0,0.6117,-0.144,121.0
2/17/2021,10:31:59 am,0,0.6148,-0.142,121.1
2/17/2021,11:01:59 am,0,0.6081,-0.148,121.0
2/17/2021,11:31:59 am,0,0.5986,-0.143,121.0
2/17/2021,12:01:59 pm,0,0.5840,-0.143,121.0
2/17/2021,12:31:59 pm,0,0.5824,-0.136,121.1
2/17/2021,01:01:59 pm,0,0.5832,-0.134,121.1
2/17/2021,01:31:59 pm,0,0.5855,-0.131,121.1
2/17/2021,02:01:59 pm,0,0.5773,-0.131,121.1
2/17/2021,02:31:59 pm,0,0.5773,-0.129,121.1
2/17/2021,03:01:59 pm,0,0.5779,-0.130,121.2
2/17/2021,03:31:59 pm,0,0.5787,-0.126,121.2
2/17/2021,04:01:59 pm,0,0.5948,-0.138,121.3
2/17/2021,04:31:59 pm,0,0.6036,-0.137,121.1
2/17/2021,05:01:59 pm,0,0.6077,-0.131,121.2
2/17/2021,05:31:59 pm,0,0.6079,-0.128,121.2
2/17/2021,06:01:59 pm,0,0.6119,-0.133,121.2
2/17/2021,06:31:59 pm,0,0.6073,-0.131,121.1
2/17/2021,07:01:59 pm,0,0.5983,-0.123,121.2
2/17/2021,07:31:59 pm,0,0.6012,-0.126,121.2
2/17/2021,08:01:59 pm,0,0.6098,-0.130,121.2
2/17/2021,08:31:59 pm,0,0.6071,-0.137,121.2
2/17/2021,09:01:59 pm,0,0.6022,-0.137,120.9
2/17/2021,09:31:59 pm,0,0.6043,-0.140,121.1
2/17/2021,10:01:59 pm,0,0.6075,-0.140,121.1
2/17/2021,10:31:59 pm,0,0.5997,-0.135,121.2
2/17/2021,11:01:59 pm,0,0.5899,-0.137,121.2
2/17/2021,11:31:59 pm,0,0.5971,-0.137,121.3
2/18/2021,12:01:59 am,0,0.6011,-0.136,121.2
2/18/2021,12:31:59 am,0,0.5992,-0.131,121.3
2/18/2021,01:01:59 am,0,0.6087,-0.132,121.3
2/18/2021,01:31:59 am,0,0.6120,-0.130,121.3
2/18/2021,02:01:59 am,0,0.6013,-0.129,121.2
2/18/2021,02:31:59 am,0,0.5928,-0.128,121.2
2/18/2021,03:01:59 am,0,0.5978,-0.131,121.2
2/18/2021,03:31:59 am,0,0.6006,-0.134,121.2
2/18/2021,04:01:59 am,0,0.5901,-0.136,121.2
2/18/2021,04:31:59 am,0,0.5880,-0.136,121.2
2/18/2021,05:01:59 am,0,0.5955,-0.136,121.2
2/18/2021,05:31:59 am,0,0.6026,-0.139,121.2
2/18/2021,06:01:59 am,0,0.5906,-0.137,121.2
2/18/2021,06:31:59 am,0,0.5935,-0.140,121.2
2/18/2021,07:01:59 am,0,0.5965,-0.139,121.2
2/18/2021,07:31:59 am,0,0.6010,-0.141,121.2
2/18/2021,08:01:59 am,0,0.6088,-0.141,121.3
2/18/2021,08:31:59 am,0,0.6161,-0.141,121.3
2/18/2021,09:01:59 am,0,0.6181,-0.138,121.3
2/18/2021,09:31:59 am,0,0.6087,-0.135,121.3
2/18/2021,10:01:59 am,0,0.6097,-0.141,121.2
2/18/2021,10:31:59 am,0,0.6050,-0.140,121.3
2/18/2021,11:01:59 am,0,0.5953,-0.141,121.3
2/18/2021,11:31:59 am,0,0.5832,-0.143,121.2
2/18/2021,12:01:59 pm,0,0.5901,-0.135,121.3
2/18/2021,12:31:59 pm,0,0.5969,-0.138,121.2
2/18/2021,01:01:59 pm,0,0.5840,-0.128,121.2
2/18/2021,01:31:59 pm,0,0.5712,-0.126,121.2
2/18/2021,02:01:59 pm,0,0.5653,-0.136,121.2
2/18/2021,02:31:59 pm,0,0.5720,-0.135,121.2
2/18/2021,03:01:59 pm,0,0.5783,-0.135,121.2
2/18/2021,03:31:59 pm,0,0.5912,-0.133,121.2
2/18/2021,04:01:59 pm,0,0.5962,-0.126,121.1
2/18/2021,04:31:59 pm,0,0.6068,-0.126,121.0
2/18/2021,05:01:59 pm,0,0.6065,-0.125,120.9
2/18/2021,05:31:59 pm,0,0.5951,-0.119,120.9
2/18/2021,06:01:59 pm,0,0.5896,-0.123,120.8
2/18/2021,06:31:59 pm,0,0.5987,-0.125,120.8
2/18/2021,07:01:59 pm,0,0.6069,-0.126,120.7
2/18/2021,07:31:59 pm,0,0.5992,-0.124,120.7
2/18/2021,08:01:59 pm,0,0.5979,-0.124,120.6
2/18/2021,08:31:59 pm,0,0.6035,-0.121,120.5
2/18/2021,09:01:59 pm,0,0.5997,-0.128,120.3
2/18/2021,09:31:59 pm,0,0.5898,-0.131,120.4
2/18/2021,10:01:59 pm,0,0.5869,-0.129,120.5
2/18/2021,10:31:59 pm,0,0.5895,-0.132,120.5
2/18/2021,11:01:59 pm,0,0.5961,-0.129,120.4
2/18/2021,11:31:59 pm,0,0.5971,-0.125,120.4
2/19/2021,12:01:59 am,0,0.5998,-0.121,120.4
2/19/2021,12:31:59 am,0,0.6115,-0.120,121.8
2/19/2021,01:01:59 am,0,0.6043,-0.126,120.3
2/19/2021,01:31:59 am,0,0.6055,-0.128,120.2
2/19/2021,02:01:59 am,0,0.5996,-0.133,120.2
2/19/2021,02:31:59 am,0,0.5972,-0.136,120.2
2/19/2021,03:01:59 am,0,0.6075,-0.131,120.2
2/19/2021,03:31:59 am,0,0.5918,-0.128,120.2
2/19/2021,04:01:59 am,0,0.5777,-0.133,120.2
2/19/2021,04:31:59 am,0,0.5825,-0.135,120.1
2/19/2021,05:01:59 am,0,0.5829,-0.140,120.1
2/19/2021,05:31:59 am,0,0.5774,-0.142,120.0
2/19/2021,06:01:59 am,0,0.5734,-0.142,120.0
2/19/2021,06:31:59 am,0,0.5901,-0.142,120.0
2/19/2021,07:01:59 am,0,0.6057,-0.142,120.0
2/19/2021,07:31:59 am,0,0.5969,-0.137,120.0
2/19/2021,08:01:59 am,0,0.6015,-0.130,120.1
2/19/2021,08:31:59 am,0,0.6124,-0.132,120.0
2/19/2021,09:01:59 am,0,0.6137,-0.132,120.0
2/19/2021,09:31:59 am,0,0.6125,-0.136,119.9
2/19/2021,10:01:59 am,0,0.6143,-0.140,119.9
2/19/2021,10:31:59 am,0,0.6055,-0.132,119.9
2/19/2021,11:01:59 am,0,0.6038,-0.133,119.9
2/19/2021,11:31:59 am,0,0.5940,-0.134,119.9
2/19/2021,12:01:59 pm,0,0.5856,-0.135,119.9
2/19/2021,12:31:59 pm,0,0.5759,-0.134,119.9
2/19/2021,01:01:59 pm,0,0.5692,-0.133,119.8
2/19/2021,01:31:59 pm,0,0.5654,-0.132,119.9
2/19/2021,02:01:59 pm,0,0.5620,-0.123,119.9
2/19/2021,02:31:59 pm,0,0.5673,-0.122,119.9
2/19/2021,03:01:59 pm,0,0.5809,-0.125,119.9
2/19/2021,03:31:59 pm,0,0.5730,-0.119,119.9
2/19/2021,04:01:59 pm,0,0.5894,-0.120,119.9
2/19/2021,04:31:59 pm,0,0.6017,-0.121,119.8
2/19/2021,05:01:59 pm,0,0.6004,-0.124,119.8
2/19/2021,05:31:59 pm,0,0.5919,-0.112,119.9
2/19/2021,06:01:59 pm,0,0.6018,-0.120,119.8
2/19/2021,06:31:59 pm,0,0.6037,-0.116,119.8
2/19/2021,07:01:59 pm,0,0.5957,-0.117,119.7
2/19/2021,07:31:59 pm,0,0.5855,-0.116,119.7
2/19/2021,08:01:59 pm,0,0.5854,-0.119,119.7
2/19/2021,08:31:59 pm,0,0.5940,-0.126,121.1
2/19/2021,09:01:59 pm,0,0.5831,-0.126,119.4
2/19/2021,09:31:59 pm,0,0.5796,-0.128,119.6
2/19/2021,10:01:59 pm,0,0.5851,-0.129,119.7
2/19/2021,10:31:59 pm,0,0.5893,-0.136,119.6
2/19/2021,11:01:59 pm,0,0.5962,-0.139,119.7
2/19/2021,11:31:59 pm,0,0.6019,-0.130,119.7
2/20/2021,12:01:59 am,0,0.6030,-0.123,119.8
2/20/2021,12:31:59 am,0,0.6100,-0.123,119.8
2/20/2021,01:01:59 am,0,0.6118,-0.126,119.7
2/20/2021,01:31:59 am,0,0.6045,-0.134,121.1
2/20/2021,02:01:59 am,0,0.6029,-0.132,121.1
2/20/2021,02:31:59 am,0,0.6038,-0.132,121.0
2/20/2021,03:01:59 am,0,0.5958,-0.130,120.9
2/20/2021,03:31:59 am,0,0.5861,-0.124,120.9
2/20/2021,04:01:59 am,0,0.5785,-0.136,120.8
2/20/2021,04:31:59 am,0,0.5784,-0.132,120.9
2/20/2021,05:01:59 am,0,0.5691,-0.135,120.8
2/20/2021,05:31:59 am,0,0.5653,-0.135,119.3
2/20/2021,06:01:59 am,0,0.5861,-0.137,119.3
2/20/2021,06:31:59 am,0,0.5924,-0.130,119.3
2/20/2021,07:01:59 am,0,0.5802,-0.130,119.3
2/20/2021,07:31:59 am,0,0.5904,-0.127,119.2
2/20/2021,08:01:59 am,0,0.5991,-0.129,119.2
2/20/2021,08:31:59 am,0,0.6010,-0.131,119.2
2/20/2021,09:01:59 am,0,0.5992,-0.123,119.2
2/20/2021,09:31:59 am,0,0.5971,-0.136,119.1
2/20/2021,10:01:59 am,0,0.6039,-0.142,120.5
2/20/2021,10:31:59 am,0,0.6012,-0.136,119.1
2/20/2021,11:01:59 am,0,0.5889,-0.139,119.1
2/20/2021,11:31:59 am,0,0.5833,-0.139,119.1
2/20/2021,12:01:59 pm,0,0.5789,-0.141,119.1
2/20/2021,12:31:59 pm,0,0.5797,-0.133,119.1
2/20/2021,01:01:59 pm,0,0.5738,-0.131,118.9
2/20/2021,01:31:59 pm,0,0.5654,-0.129,120.2
2/20/2021,02:01:59 pm,0,0.5741,-0.125,120.2
2/20/2021,02:31:59 pm,0,0.5790,-0.127,118.7
2/20/2021,03:01:59 pm,0,0.5823,-0.120,120.2
2/20/2021,03:31:59 pm,0,0.5896,-0.120,120.2
2/20/2021,04:01:59 pm,0,0.5961,-0.120,120.2
2/20/2021,04:31:59 pm,0,0.5979,-0.112,120.2
2/20/2021,05:01:59 pm,0,0.5903,-0.110,118.8
2/20/2021,05:31:59 pm,0,0.5960,-0.107,120.3
2/20/2021,06:01:59 pm,0,0.5981,-0.111,120.4
2/20/2021,06:31:59 pm,0,0.5907,-0.115,120.4
2/20/2021,07:01:59 pm,0,0.5902,-0.119,120.4
2/20/2021,07:31:59 pm,0,0.5957,-0.121,120.4
2/20/2021,08:01:59 pm,0,0.5967,-0.128,118.9
2/20/2021,08:31:59 pm,0,0.5895,-0.122,120.4
2/20/2021,09:01:59 pm,0,0.5905,-0.125,118.7
2/20/2021,09:31:59 pm,0,0.5892,-0.128,120.3
2/20/2021,10:01:59 pm,0,0.5977,-0.134,120.3
2/20/2021,10:31:59 pm,0,0.6015,-0.132,120.3
2/20/2021,11:01:59 pm,0,0.5943,-0.131,120.3
2/20/2021,11:31:59 pm,0,0.6079,-0.133,120.3
2/21/2021,12:01:59 am,0,0.6082,-0.131,120.4
2/21/2021,12:31:59 am,0,0.6071,-0.132,120.3
2/21/2021,01:01:59 am,0,0.6068,-0.128,120.1
2/21/2021,01:31:59 am,0,0.6020,-0.126,120.0
2/21/2021,02:01:59 am,0,0.6040,-0.133,119.9
2/21/2021,02:31:59 am,0,0.6002,-0.127,119.9
2/21/2021,03:01:59 am,0,0.5883,-0.130,119.8
2/21/2021,03:31:59 am,0,0.5925,-0.129,119.8
2/21/2021,04:01:59 am,0,0.5933,-0.126,119.8
2/21/2021,04:31:59 am,0,0.5866,-0.134,119.7
2/21/2021,05:01:59 am,0,0.5800,-0.129,119.7
2/21/2021,05:31:59 am,0,0.5776,-0.133,119.7
2/21/2021,06:01:59 am,0,0.5809,-0.133,119.6
2/21/2021,06:31:59 am,0,0.5811,-0.133,119.6
2/21/2021,07:01:59 am,0,0.5937,-0.133,119.7
2/21/2021,07:31:59 am,0,0.6030,-0.135,119.6
2/21/2021,08:01:59 am,0,0.6030,-0.133,119.6
2/21/2021,08:31:59 am,0,0.5943,-0.129,119.6
2/21/2021,09:01:59 am,0,0.6057,-0.134,119.7
2/21/2021,09:31:59 am,0,0.6152,-0.139,119.6
2/21/2021,10:01:59 am,0,0.6047,-0.143,119.4
2/21/2021,10:31:59 am,0,0.5889,-0.141,119.5
2/21/2021,11:01:59 am,0,0.5932,-0.140,119.5
2/21/2021,11:31:59 am,0,0.5977,-0.137,119.4
2/21/2021,12:01:59 pm,0,0.5876,-0.133,119.4
2/21/2021,12:31:59 pm,0,0.5730,-0.133,119.4
2/21/2021,01:01:59 pm,0,0.5783,-0.131,119.4
2/21/2021,01:31:59 pm,0,0.5858,-0.135,119.4
2/21/2021,02:01:59 pm,0,0.5821,-0.134,119.2
2/21/2021,02:31:59 pm,0,0.5658,-0.125,119.2
2/21/2021,03:01:59 pm,0,0.5813,-0.125,119.2
2/21/2021,03:31:59 pm,0,0.5995,-0.124,119.1
2/21/2021,04:01:59 pm,0,0.6054,-0.122,119.1
2/21/2021,04:31:59 pm,0,0.6060,-0.124,119.0
2/21/2021,05:01:59 pm,0,0.6025,-0.121,119.0
2/21/2021,05:31:59 pm,0,0.5966,-0.122,119.0
2/21/2021,06:01:59 pm,0,0.5875,-0.121,119.0
2/21/2021,06:31:59 pm,0,0.5849,-0.117,118.9
2/21/2021,07:01:59 pm,0,0.5937,-0.129,119.0
2/21/2021,07:31:59 pm,0,0.5836,-0.128,119.0
2/21/2021,08:01:59 pm,0,0.5776,-0.128,119.0
2/21/2021,08:31:59 pm,0,0.5716,-0.126,119.0
2/21/2021,09:01:59 pm,0,0.5639,-0.123,117.3
2/21/2021,09:31:59 pm,0,0.5775,-0.132,119.0
2/21/2021,10:01:59 pm,0,0.5974,-0.132,119.0
2/21/2021,10:31:59 pm,0,0.5996,-0.125,118.8
2/21/2021,11:01:59 pm,0,0.6060,-0.125,118.8
2/21/2021,11:31:59 pm,0,0.6101,-0.124,118.7
2/22/2021,12:01:59 am,0,0.6004,-0.121,118.7
2/22/2021,12:31:59 am,0,0.5872,-0.119,118.7
2/22/2021,01:01:59 am,0,0.6050,-0.128,118.6
2/22/2021,01:31:59 am,0,0.6133,-0.128,118.6
2/22/2021,02:01:59 am,0,0.6053,-0.129,118.6
2/22/2021,02:31:59 am,0,0.5868,-0.136,118.3
2/22/2021,03:01:59 am,0,0.5860,-0.133,118.3
2/22/2021,03:31:59 am,0,0.5960,-0.131,118.0
2/22/2021,04:01:59 am,0,0.5790,-0.132,118.0
2/22/2021,04:31:59 am,0,0.5713,-0.127,117.6
2/22/2021,05:01:59 am,0,0.5704,-0.129,117.6
2/22/2021,05:31:59 am,0,0.5757,-0.131,117.7
2/22/2021,06:01:59 am,0,0.5683,-0.127,117.7
2/22/2021,06:31:59 am,0,0.5746,-0.128,117.7
2/22/2021,07:01:59 am,0,0.5901,-0.132,117.7
2/22/2021,07:31:59 am,0,0.5982,-0.132,117.7
2/22/2021,08:01:59 am,0,0.5891,-0.131,117.7
2/22/2021,08:31:59 am,0,0.5695,-0.135,117.6
2/22/2021,09:01:59 am,0,0.5726,-0.129,117.5
2/22/2021,09:31:59 am,0,0.5810,-0.129,117.5
2/22/2021,10:01:59 am,0,0.5875,-0.134,117.5
2/22/2021,10:31:59 am,0,0.5958,-0.134,117.5
2/22/2021,11:01:59 am,0,0.5864,-0.131,117.5
2/22/2021,11:31:59 am,0,0.5814,-0.121,117.5
2/22/2021,12:01:59 pm,0,0.5666,-0.130,117.4
2/22/2021,12:31:59 pm,0,0.5650,-0.130,117.3
2/22/2021,01:01:59 pm,0,0.5795,-0.128,117.3
2/22/2021,01:31:59 pm,0,0.5840,-0.129,117.2
2/22/2021,02:01:59 pm,0,0.5801,-0.126,117.1
2/22/2021,02:31:59 pm,0,0.5889,-0.124,117.2
2/22/2021,03:01:59 pm,0,0.5851,-0.113,117.2
2/22/2021,03:31:59 pm,0,0.5883,-0.118,117.2
2/22/2021,04:01:59 pm,0,0.6073,-0.120,117.2
2/22/2021,04:31:59 pm,0,0.6136,-0.121,117.1
2/22/2021,05:01:59 pm,0,0.5975,-0.118,116.9
2/22/2021,05:31:59 pm,0,0.5872,-0.123,116.9
2/22/2021,06:01:59 pm,0,0.5774,-0.127,116.9
2/22/2021,06:31:59 pm,0,0.5784,-0.130,116.9
2/22/2021,07:01:59 pm,0,0.5816,-0.129,116.8
2/22/2021,07:31:59 pm,0,0.5751,-0.131,116.8
2/22/2021,08:01:59 pm,0,0.5741,-0.128,116.8
2/22/2021,08:31:59 pm,0,0.5631,-0.126,116.9
2/22/2021,09:01:59 pm,0,0.5580,-0.129,115.2
2/22/2021,09:31:59 pm,0,0.5636,-0.135,116.8
2/22/2021,10:01:59 pm,0,0.5742,-0.132,116.8
2/22/2021,10:31:59 pm,0,0.5885,-0.129,116.8
2/22/2021,11:01:59 pm,0,0.5943,-0.131,116.8
2/22/2021,11:31:59 pm,0,0.5805,-0.125,116.8
2/23/2021,12:01:59 am,0,0.5946,-0.126,116.8
2/23/2021,12:31:59 am,0,0.6112,-0.124,116.8
2/23/2021,01:01:59 am,0,0.6189,-0.118,116.8
2/23/2021,01:31:59 am,0,0.6173,-0.126,116.8
2/23/2021,02:01:59 am,0,0.6205,-0.131,116.7
2/23/2021,02:31:59 am,0,0.6293,-0.134,116.7
2/23/2021,03:01:59 am,0,0.6136,-0.136,116.7
2/23/2021,03:31:59 am,0,0.6052,-0.139,116.6
2/23/2021,04:01:59 am,0,0.6091,-0.138,116.6
2/23/2021,04:31:59 am,0,0.6223,-0.140,116.6
2/23/2021,05:01:59 am,0,0.5988,-0.138,116.5
2/23/2021,05:31:59 am,0,0.5850,-0.139,116.5
2/23/2021,06:01:59 am,0,0.5824,-0.140,116.5
2/23/2021,06:31:59 am,0,0.6013,-0.140,116.5
2/23/2021,07:01:59 am,0,0.6162,-0.143,116.5
2/23/2021,07:31:59 am,0,0.6140,-0.132,116.5
2/23/2021,08:01:59 am,0,0.6105,-0.133,116.5
2/23/2021,08:31:59 am,0,0.6112,-0.133,116.6
2/23/2021,09:01:59 am,0,0.6074,-0.132,116.6
2/23/2021,09:31:59 am,0,0.5859,-0.133,116.6
2/23/2021,10:01:59 am,0,0.6044,-0.135,116.2
2/23/2021,10:31:59 am,0,0.6188,-0.121,116.3
2/23/2021,11:01:59 am,0,0.6171,-0.121,116.4
2/23/2021,11:31:59 am,0,0.6138,-0.119,116.5
2/23/2021,12:01:59 pm,0,0.6049,-0.127,116.4
2/23/2021,12:31:59 pm,0,0.5960,-0.129,116.4
2/23/2021,01:01:59 pm,0,0.5763,-0.127,116.4
2/23/2021,01:31:59 pm,0,0.5925,-0.127,116.3
2/23/2021,02:01:59 pm,0,0.6060,-0.123,116.3
2/23/2021,02:31:59 pm,0,0.6068,-0.118,116.3
2/23/2021,03:01:59 pm,0,0.5938,-0.115,116.4
2/23/2021,03:31:59 pm,0,0.6046,-0.113,116.3
2/23/2021,04:01:59 pm,0,0.6185,-0.115,116.3
2/23/2021,04:31:59 pm,0,0.6208,-0.115,116.3
2/23/2021,05:01:59 pm,0,0.6228,-0.113,116.3
2/23/2021,05:31:59 pm,0,0.6183,-0.112,116.2
2/23/2021,06:01:59 pm,0,0.6168,-0.109,116.1
2/23/2021,06:31:59 pm,0,0.6206,-0.111,116.1
2/23/2021,07:01:59 pm,0,0.6171,-0.112,116.1
2/23/2021,07:31:59 pm,0,0.6080,-0.111,116.1
2/23/2021,08:01:59 pm,0,0.6010,-0.109,116.1
